"Sensor ID","PylumID","GUID","FQDN","Machine name","Internal IP address","External IP address","Site","Site ID","Anti-Ransomware mode","App Control mode","Isolated","Last seen","Last pylumID message update time","Sensor status","Service status","Last status action","Archived or unarchived comment","Sensor archived by user","Server name","Server ID","Server ip","OS","OS version","Data collection","Sensor version","Console version","First seen","Uptime","CPU usage","Memory usage","Outdated","Signatures mode state","Signature mode origin","PowerShell mode","Remote Shell Status","Anti-Malware mode","Anti-Malware mode origin","Last full scan","Last quick scan","Organization","Proxy address","Last prevention error","Last exit reason","Actions in progress","Pending actions","Last upgrade result","Department","Location","Critical Asset","Device Type","Custom Tags","AI detect mode","AI detect mode origin","AI prevent mode","AI prevent mode origin","Document protection status","Document protection mode","Assigned Policy","Policy ID","Policy Last Update","Compliance","Device control","Firewall control","Exploit protection mode","Signatures DB version","Last signatures update","Organizational unit","Group name","Serial number","Device model","Group assignment","BEP mode","VPP mode","Variant file prevention mode","Unique sensor key"
"61e8609be4b01e23fd851271:PYLUMCLIENT_THAILAND-LIFE_HW-020993_347DF6DD8E60","PYLUMCLIENT_THAILAND-LIFE_HW-020993_347DF6DD8E60","'-2021027949.1198775089551518743","hw-020993.krungthai-axa.co.th","hw-020993","10.22.173.165","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2025-01-16 10:38:30.000","2025-01-16 10:36:12.000","Stale","Down","None","","","entityfusion-28-t","61e8609be4b01e23fd851271","10.147.6.149","Windows","Windows 11","Advanced","23.1.308.1","","2022-01-26 01:27:34.000","D7 08:59:15.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2025-01-15 13:32:11.000","true","Disabled","Disabled","Cautious","","","TEST MTSB V2 WIN10, Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PC1MQNL5","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","6365eb59-ef3e-47bb-a9b8-0d8aa63808f2"
"6447fccee4b015ef0216322e:PYLUMCLIENT_THAILAND-LIFE_HW-021074_CCD9ACCD23F9","PYLUMCLIENT_THAILAND-LIFE_HW-021074_CCD9ACCD23F9","1920089118.1198775089551518743","hw-021074.krungthai-axa.co.th","hw-021074","10.22.85.12","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2025-01-09 08:57:26.000","2025-01-09 08:54:57.000","Stale","Down","None","","","entityfusion-61-t","6447fccee4b015ef0216322e","10.147.10.188","Windows","Windows 11","Advanced","23.1.308.1","","2023-04-27 00:28:54.000","D6 09:52:06.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2024-12-22 05:51:04.000","false","Disabled","Disabled","Cautious","","","Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PC1MQNLK","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Disabled","Disabled","27eecf8e-7825-4ed0-b9ca-684098e7c6c1"
"60b41434e4b09ad79db094e7:PYLUMCLIENT_THAILAND-LIFE_HW-021254_347DF6DC9640","PYLUMCLIENT_THAILAND-LIFE_HW-021254_347DF6DC9640","2127230000.1198775089551518743","hw-021254.krungthai-axa.co.th","hw-021254","10.22.173.161","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2024-12-27 08:34:27.000","2024-12-27 08:31:47.000","Stale","Down","None","","","entityfusion-17-t","60b41434e4b09ad79db094e7","10.147.7.37","Windows","Windows 11","Advanced","23.1.308.1","","2023-10-20 00:33:11.000","D4 06:10:39.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2024-12-23 02:22:53.000","false","Disabled","Disabled","Cautious","","","Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PC1ME09S","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Disabled","Disabled","9c542bc8-c53d-445c-b6d1-a71702749848"
"646b8abfe4b03a4edebac894:PYLUMCLIENT_THAILAND-LIFE_HW-021281_002B67DACE3A","PYLUMCLIENT_THAILAND-LIFE_HW-021281_002B67DACE3A","'-1265648544.1198775089551518743","hw-021281.krungthai-axa.co.th","hw-021281","10.22.182.106","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2025-01-14 10:49:27.000","2025-01-14 10:46:32.000","Stale","Down","None","","","entityfusion-90-t","646b8abfe4b03a4edebac894","10.147.10.184","Windows","Windows 11","Advanced","23.1.308.1","","2023-09-14 08:33:58.000","D1 08:58:19.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2025-01-10 13:44:14.000","true","Disabled","Disabled","Cautious","","","Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PC1ME08V","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","f106ee34-b1a7-4bb5-8854-0aa3230a9090"
"60b413a9e4b09ad79db094df:PYLUMCLIENT_THAILAND-LIFE_HW-021599_CCD9ACDFD1F2","PYLUMCLIENT_THAILAND-LIFE_HW-021599_CCD9ACDFD1F2","1044026958.1198775089551518743","hw-021599.krungthai-axa.co.th","hw-021599","10.22.168.123","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2025-01-06 11:56:06.000","2025-01-06 11:53:52.000","Stale","Down","None","","","entityfusion-10-t","60b413a9e4b09ad79db094df","10.147.6.251","Windows","Windows 11","Advanced","23.1.308.1","","2021-07-15 01:34:15.000","D3 07:29:41.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2025-01-03 04:39:10.000","true","Disabled","Disabled","Cautious","","","Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PC1MQN6K","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","bbdc1ee9-d5a2-4217-b0d4-d3efe704133c"
"6447fa2be4b015ef02163219:PYLUMCLIENT_THAILAND-LIFE_HW-021970_401C83270CC7","PYLUMCLIENT_THAILAND-LIFE_HW-021970_401C83270CC7","647682931.1198775089551518743","hw-021970.krungthai-axa.co.th","hw-021970","10.22.100.9","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2025-01-08 11:08:39.000","2025-01-08 11:05:55.000","Stale","Down","None","","","entityfusion-46-t","6447fa2be4b015ef02163219","10.147.7.204","Windows","Windows 11","Advanced","23.1.308.1","","2024-09-26 04:57:57.000","D20 02:03:36.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2025-01-10 04:24:15.000","false","Disabled","Disabled","Cautious","","","","Thailand-Life","R9110QZ7","Intel(R) Xeon(R) W-10855M CPU @ 2.80GHz","Dynamic","Detect","Disabled","Disabled","1655624c-a8ba-4d46-8fc5-babd26a981ca"
"6447fa78e4b015ef0216321c:PYLUMCLIENT_THAILAND-LIFE_HW-021989_401C83CC89F8","PYLUMCLIENT_THAILAND-LIFE_HW-021989_401C83CC89F8","1889107786.1198775089551518743","hw-021989.krungthai-axa.co.th","hw-021989","10.22.182.32","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2025-01-10 08:28:18.000","2025-01-10 08:25:23.000","Stale","Down","None","","","entityfusion-48-t","6447fa78e4b015ef0216321c","10.147.6.223","Windows","Windows 11","Advanced","23.1.308.1","","2023-04-27 19:38:25.000","D21 05:16:36.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2024-12-25 02:24:28.000","false","Disabled","Disabled","Cautious","","","Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PC1S52PF","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Disabled","Disabled","b5b8fd86-9b35-444f-85c6-84115716a500"
"60b412e9e4b09ad79db094d8:PYLUMCLIENT_THAILAND-LIFE_HW-022058_502F9B1EFB58","PYLUMCLIENT_THAILAND-LIFE_HW-022058_502F9B1EFB58","'-2072275704.1198775089551518743","hw-022058.krungthai-axa.co.th","hw-022058","10.22.167.86","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2024-12-30 04:37:33.000","2024-12-30 04:34:20.000","Stale","Down","None","","","entityfusion-25-t","60b412e9e4b09ad79db094d8","10.147.10.200","Windows","Windows 11","Advanced","23.1.308.1","","2021-07-16 00:37:30.000","D51 22:38:30.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2024-12-25 23:17:30.000","false","Disabled","Disabled","Cautious","","","Pilot, Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PC1T5Z71","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Disabled","Disabled","b8a5c22a-dd86-4b11-a753-a1b528e65910"
"646b8b14e4b03a4edebac896:PYLUMCLIENT_THAILAND-LIFE_HW-022118_B40EDE51BA2F","PYLUMCLIENT_THAILAND-LIFE_HW-022118_B40EDE51BA2F","799777372.1198775089551518743","hw-022118.krungthai-axa.co.th","hw-022118","10.22.100.3","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2025-01-16 10:16:37.000","2025-01-05 20:11:15.000","Stale","Down","None","","","entityfusion-91-t","646b8b14e4b03a4edebac896","10.147.7.91","Windows","Windows 11","Advanced","23.1.308.1","","2023-09-13 12:39:26.000","D26 12:39:20.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (SRV-PRP-VFP-Disabled New-2024 features)","8c034323-7068-414b-944f-e5e802da9a13","2024-12-24 09:44:39.000","false","Disabled","Disabled","Cautious","","","Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PC1T5Z9S","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Disabled","Disabled","94bcec22-527e-4d25-b4f2-fc6dfc064cab"
"60b413dfe4b09ad79db094e2:PYLUMCLIENT_THAILAND-LIFE_HW-022127_B40EDE55EA9B","PYLUMCLIENT_THAILAND-LIFE_HW-022127_B40EDE55EA9B","1336133887.1198775089551518743","hw-022127.krungthai-axa.co.th","hw-022127","10.22.180.119","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2024-12-27 10:26:25.000","2024-12-27 10:24:09.000","Stale","Down","None","","","entityfusion-12-t","60b413dfe4b09ad79db094e2","10.147.6.243","Windows","Windows 11","Advanced","23.1.308.1","","2023-10-07 01:20:55.000","D5 02:11:50.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2024-12-19 09:17:05.000","true","Disabled","Disabled","Cautious","","","Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PC1T5Z7D","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","9c542bc8-c53d-445c-b6d1-a71702749848"
"646b87c3e4b03a4edebac880:PYLUMCLIENT_THAILAND-LIFE_HW-022226_B40EDE557DC2","PYLUMCLIENT_THAILAND-LIFE_HW-022226_B40EDE557DC2","'-489140131.1198775089551518743","hw-022226.krungthai-axa.co.th","hw-022226","10.22.173.20","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2024-12-27 07:08:33.000","2024-12-27 07:08:09.000","Stale","Down","None","","","entityfusion-76-t","646b87c3e4b03a4edebac880","10.147.10.180","Windows","Windows 11","Advanced","23.1.308.1","","2023-05-24 15:01:04.000","D4 05:15:39.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2024-12-23 01:26:29.000","false","Disabled","Disabled","Cautious","","","TEST MTSB V2 WIN10, Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PC1T5Z80","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Disabled","Disabled","28f2bc86-8d66-4394-bfd1-b19fd5c52dd7"
"6447fa78e4b015ef0216321c:PYLUMCLIENT_THAILAND-LIFE_HW-022274_1418C34528D7","PYLUMCLIENT_THAILAND-LIFE_HW-022274_1418C34528D7","'-677436421.1198775089551518743","hw-022274.krungthai-axa.co.th","hw-022274","10.22.101.108","161.69.88.40","Primary","25593978","Prevent","Enabled","false","2024-12-25 11:05:08.000","2024-12-25 11:03:00.000","Stale","Down","None","","","entityfusion-48-t","6447fa78e4b015ef0216321c","10.147.6.223","Windows","Windows 11","Advanced","23.1.308.1","","2023-04-26 12:13:48.000","D23 02:19:09.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2024-12-24 01:53:02.000","false","Disabled","Disabled","Cautious","","","Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PC1T5Z7H","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Disabled","Disabled","d4fedd4f-17c6-457c-8740-31e7d0b70c80"
"646b87c3e4b03a4edebac880:PYLUMCLIENT_THAILAND-LIFE_HW-022511_A4423B7428F3","PYLUMCLIENT_THAILAND-LIFE_HW-022511_A4423B7428F3","'-1430380978.1198775089551518743","hw-022511.krungthai-axa.co.th","hw-022511","10.22.173.144","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2025-01-17 08:07:08.000","2025-01-17 08:04:25.000","Stale","Down","None","","","entityfusion-76-t","646b87c3e4b03a4edebac880","10.147.10.180","Windows","Windows 11","Advanced","23.1.308.1","","2023-09-13 12:41:30.000","D1 05:11:43.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2025-01-17 02:16:22.000","true","Disabled","Disabled","Cautious","","","Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PC1W42DN","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","8675d43e-158c-4e87-942c-02599481e9d0"
"6447fa78e4b015ef0216321c:PYLUMCLIENT_THAILAND-LIFE_HW-023018_482AE37D4948","PYLUMCLIENT_THAILAND-LIFE_HW-023018_482AE37D4948","1503213266.1198775089551518743","hw-023018.krungthai-axa.co.th","hw-023018","10.22.101.131","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2025-01-16 09:24:21.000","2025-01-16 09:22:09.000","Stale","Down","None","","","entityfusion-48-t","6447fa78e4b015ef0216321c","10.147.6.223","Windows","Windows 11","Advanced","23.1.308.1","","2024-09-25 10:47:16.000","D6 08:22:09.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2025-01-16 08:29:06.000","true","Disabled","Disabled","Cautious","","","","Thailand-Life","PC28HPJ0","11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz","Dynamic","Detect","Detect","Disabled","219ff941-6669-4304-a301-0ca6df615c13"
"61ecffb8e4b01e23fd874db6:PYLUMCLIENT_THAILAND-LIFE_HW-023040_44E517893CCF","PYLUMCLIENT_THAILAND-LIFE_HW-023040_44E517893CCF","567954580.1198775089551518743","hw-023040.krungthai-axa.co.th","hw-023040","10.22.100.75","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2025-01-15 14:16:08.000","2025-01-15 14:14:04.000","Stale","Down","None","","","entityfusion-29-t","61ecffb8e4b01e23fd874db6","10.147.9.4","Windows","Windows 11","Advanced","23.1.308.1","","2023-10-30 01:53:28.000","D0 00:55:05.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2025-01-15 13:27:06.000","true","Disabled","Disabled","Cautious","","","Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PC28HPHG","11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz","Dynamic","Detect","Detect","Disabled","16a574a5-d197-419a-ae35-2765736bb7c4"
"646b8990e4b03a4edebac88b:PYLUMCLIENT_THAILAND-LIFE_HW-023216_BC6EE2B01025","PYLUMCLIENT_THAILAND-LIFE_HW-023216_BC6EE2B01025","'-146900447.1198775089551518743","hw-023216.krungthai-axa.co.th","hw-023216","10.22.182.10","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2025-01-09 01:37:20.000","2025-01-09 01:35:20.000","Stale","Down","None","","","entityfusion-84-t","646b8990e4b03a4edebac88b","10.147.7.98","Windows","Windows 11","Advanced","23.1.308.1","","2023-09-14 08:33:59.000","D2 00:41:17.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2025-01-07 00:56:05.000","false","Disabled","Disabled","Cautious","","","Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PC2HSVG0","11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz","Dynamic","Detect","Disabled","Disabled","e8ac296d-d027-483f-98cf-9fa7d16d6ff0"
"6447fb16e4b015ef02163220:PYLUMCLIENT_THAILAND-LIFE_HW-023859_7404F1D03C47","PYLUMCLIENT_THAILAND-LIFE_HW-023859_7404F1D03C47","'-2050231339.1198775089551518743","hw-023859.krungthai-axa.co.th","hw-023859","10.22.100.112","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2024-12-31 11:39:45.000","2024-12-31 11:37:22.000","Stale","Down","None","","","entityfusion-51-t","6447fb16e4b015ef02163220","10.147.8.169","Windows","Windows 11","Advanced","23.1.308.1","","2023-05-17 05:46:06.000","D54 02:56:05.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2024-12-31 07:13:45.000","false","Disabled","Disabled","Cautious","","","Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PW05TCJ3","11th Gen Intel(R) Core(TM) i7-1180G7 @ 1.30GHz","Dynamic","Detect","Disabled","Disabled","4c6be85b-5541-4eed-909c-fa93bc39f951"
"646b87c3e4b03a4edebac880:PYLUMCLIENT_THAILAND-LIFE_HW-023928_606D3C4BB560","PYLUMCLIENT_THAILAND-LIFE_HW-023928_606D3C4BB560","788906220.1198775089551518743","hw-023928.krungthai-axa.co.th","hw-023928","10.22.168.76","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2025-01-15 09:41:10.000","2025-01-15 09:39:09.000","Stale","Down","None","","","entityfusion-76-t","646b87c3e4b03a4edebac880","10.147.10.180","Windows","Windows 11","Advanced","23.1.308.1","","2023-08-11 04:40:54.000","D5 07:20:10.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2025-01-14 10:54:22.000","true","Disabled","Disabled","Cautious","","","Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","GM092KRE","12th Gen Intel(R) Core(TM) i5-1250P","Dynamic","Detect","Detect","Disabled","2f58adb7-c306-4243-a507-d2e10fb86d16"
"646b8560e4b03a4edebac870:PYLUMCLIENT_THAILAND-LIFE_HW-GM0J2F36_606D3C4B8684","PYLUMCLIENT_THAILAND-LIFE_HW-GM0J2F36_606D3C4B8684","940239236.1198775089551518743","hw-gm0j2f36.krungthai-axa.co.th","hw-gm0j2f36","10.22.101.14","161.69.88.40","Primary","25593978","Prevent","Enabled","false","2025-01-14 09:21:43.000","2025-01-14 09:19:06.000","Stale","Down","None","","","entityfusion-65-t","646b8560e4b03a4edebac870","10.147.8.255","Windows","Windows 11","Advanced","23.1.308.1","","2024-07-17 12:11:54.000","D6 19:09:19.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2025-01-07 11:00:13.000","false","Disabled","Disabled","Cautious","","","","Thailand-Life","GM0J2F36","13th Gen Intel(R) Core(TM) i5-1350P","Dynamic","Detect","Disabled","Disabled","ab4c78ce-9bfc-407a-b3db-b12c89463970"
"6447fb76e4b015ef02163223:PYLUMCLIENT_THAILAND-LIFE_HW-GM0PK8K7_4CB04A80EE30","PYLUMCLIENT_THAILAND-LIFE_HW-GM0PK8K7_4CB04A80EE30","'-655559430.1198775089551518743","hw-gm0pk8k7.krungthai-axa.co.th","hw-gm0pk8k7","10.22.171.99","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2024-12-26 09:29:19.000","2024-12-26 09:26:59.000","Stale","Down","None","","","entityfusion-53-t","6447fb76e4b015ef02163223","10.147.10.166","Windows","Windows 11","Advanced","23.1.308.1","","2024-10-08 08:54:51.000","D1 02:25:57.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2024-12-24 10:49:30.000","false","Disabled","Disabled","Cautious","","","","Thailand-Life","GM0PK8K7","Intel(R) Core(TM) Ultra 5 135U","Dynamic","Detect","Disabled","Disabled","ebb3149a-ff2b-4fcd-9e2a-406e38072754"
"6447faa3e4b015ef0216321d:PYLUMCLIENT_THAILAND-LIFE_HW-GM0PK8M4_4CB04A81941B","PYLUMCLIENT_THAILAND-LIFE_HW-GM0PK8M4_4CB04A81941B","'-1562783274.1198775089551518743","hw-gm0pk8m4.krungthai-axa.co.th","hw-gm0pk8m4","10.22.101.159","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2024-12-30 06:42:58.000","2024-12-30 06:40:41.000","Stale","Down","None","","","entityfusion-49-t","6447faa3e4b015ef0216321d","10.147.9.2","Windows","Windows 11","Advanced","23.1.308.1","","2024-10-08 07:32:25.000","D12 04:50:25.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2024-12-11 08:43:40.000","true","Disabled","Disabled","Cautious","","","","Thailand-Life","GM0PK8M4","Intel(R) Core(TM) Ultra 5 135U","Dynamic","Detect","Detect","Disabled","ebb3149a-ff2b-4fcd-9e2a-406e38072754"
